marka_kodu,tip_kodu,arac_yili,kasko_degeri,veri_yili,veri_ay
9,1126,2016,1157485,2026,6
9,1126,2015,1122760,2026,6
9,1126,2014,1089078,2026,6
9,1127,2016,1291861,2026,6
9,1127,2015,1253105,2026,6
9,1127,2014,1215511,2026,6
9,1128,2016,1348028,2026,6
9,1128,2015,1307587,2026,6
9,1128,2014,1268359,2026,6
9,1129,2015,1089771,2026,6
9,1129,2014,1057078,2026,6
9,1130,2015,1089771,2026,6
9,1130,2014,1057078,2026,6
9,1131,2015,1164706,2026,6
9,1131,2014,1129764,2026,6
9,1132,2015,1164706,2026,6
9,1132,2014,1129764,2026,6
9,1133,2015,1275165,2026,6
9,1133,2014,1236910,2026,6
9,1134,2015,1275165,2026,6
9,1134,2014,1236910,2026,6
9,1135,2016,1260991,2026,6
9,1135,2015,1223161,2026,6
9,1135,2014,1186466,2026,6
9,1136,2016,1260991,2026,6
9,1136,2015,1223161,2026,6
9,1136,2014,1186466,2026,6
9,1137,2016,1129666,2026,6
9,1137,2015,1095776,2026,6
9,1137,2014,1062902,2026,6
9,1138,2016,1434488,2026,6
9,1138,2015,1391454,2026,6
9,1138,2014,1349710,2026,6
9,1139,2016,1434488,2026,6
9,1139,2015,1391454,2026,6
9,1139,2014,1349710,2026,6
9,1140,2016,1906414,2026,6
9,1140,2015,1849221,2026,6
9,1140,2014,1793744,2026,6
9,1141,2016,1868606,2026,6
9,1141,2015,1812547,2026,6
9,1141,2014,1758170,2026,6
9,1142,2015,1301924,2026,6
9,1142,2014,1262865,2026,6
9,1143,2015,1200527,2026,6
9,1143,2014,1164511,2026,6
9,1144,2016,1184259,2026,6
9,1144,2015,1148732,2026,6
9,1144,2014,1114270,2026,6
9,1145,2016,1217565,2026,6
9,1145,2015,1181038,2026,6
9,1145,2014,1145607,2026,6
9,1146,2015,1572045,2026,6
9,1146,2014,1524883,2026,6
9,1147,2015,2158145,2026,6
9,1147,2014,2093402,2026,6
9,1148,2015,2085354,2026,6
9,1148,2014,2022794,2026,6
9,1149,2016,1205585,2026,6
9,1149,2015,1169418,2026,6
9,1149,2014,1134335,2026,6
9,1150,2015,3186804,2026,6
9,1150,2014,3091200,2026,6
9,1151,2016,1626493,2026,6
9,1151,2015,1577698,2026,6
9,1151,2014,1530367,2026,6
9,1152,2016,2486623,2026,6
9,1152,2015,2412024,2026,6
9,1152,2014,2339665,2026,6
9,1153,2016,4111702,2026,6
9,1153,2015,3988351,2026,6
9,1153,2014,3868700,2026,6
9,1154,2016,1868897,2026,6
9,1154,2015,1812830,2026,6
9,1154,2014,1758446,2026,6
9,1155,2017,2627115,2026,6
9,1155,2016,2010285,2026,6
9,1155,2015,1949976,2026,6
9,1155,2014,1891477,2026,6
9,1156,2016,4111702,2026,6
9,1156,2015,3988351,2026,6
9,1156,2014,3868700,2026,6
9,1157,2015,4042830,2026,6
9,1157,2014,3921545,2026,6
9,1158,2015,2641843,2026,6
9,1158,2014,2562588,2026,6
9,1159,2017,4148165,2026,6
9,1159,2016,3838019,2026,6
9,1159,2015,3722879,2026,6
9,1159,2014,3611192,2026,6
9,1160,2017,3911502,2026,6
9,1160,2016,2904913,2026,6
9,1160,2015,2817765,2026,6
9,1160,2014,2733232,2026,6
9,1161,2017,2571938,2026,6
9,1161,2016,2443340,2026,6
9,1161,2015,2370040,2026,6
9,1161,2014,2298940,2026,6
9,1162,2018,3577127,2026,6
9,1162,2017,2819961,2026,6
9,1162,2016,2678963,2026,6
9,1162,2015,2598594,2026,6
9,1162,2014,2520637,2026,6
9,1163,2018,4142026,2026,6
9,1163,2017,3296413,2026,6
9,1163,2016,3131592,2026,6
9,1163,2015,3037644,2026,6
9,1163,2014,2946515,2026,6
9,1164,2015,3325974,2026,6
9,1165,2017,2722745,2026,6
9,1165,2016,2586608,2026,6
9,1165,2015,2509010,2026,6
9,1166,2015,2298871,2026,6
9,1167,2015,3938021,2026,6
9,1168,2015,7622609,2026,6
9,1169,2017,2506452,2026,6
9,1169,2016,2381129,2026,6
9,1169,2015,2309696,2026,6
9,1170,2017,3322164,2026,6
9,1170,2016,3156055,2026,6
9,1170,2015,3061374,2026,6
9,1171,2017,3517895,2026,6
9,1171,2016,3342000,2026,6
9,1171,2015,3241739,2026,6
9,1172,2018,1846925,2026,6
9,1172,2017,1742913,2026,6
9,1172,2016,1632651,2026,6
9,1172,2015,1583672,2026,6
9,1173,2017,2239724,2026,6
9,1173,2016,1877644,2026,6
9,1173,2015,1821315,2026,6
9,1174,2016,913873,2026,6
9,1174,2015,886456,2026,6
9,1175,2016,913873,2026,6
9,1175,2015,886456,2026,6
9,1176,2017,1075233,2026,6
9,1176,2016,997281,2026,6
9,1176,2015,967363,2026,6
9,1177,2017,1075233,2026,6
9,1177,2016,997281,2026,6
9,1177,2015,967363,2026,6
9,1178,2017,1052426,2026,6
9,1178,2016,970004,2026,6
9,1178,2015,940903,2026,6
9,1179,2018,1235495,2026,6
9,1179,2017,1052426,2026,6
9,1179,2016,970004,2026,6
9,1179,2015,940903,2026,6
9,1179,2014,912677,2026,6
9,1180,2018,4922045,2026,6
9,1180,2017,4616360,2026,6
9,1180,2016,4273490,2026,6
9,1180,2015,4145285,2026,6
9,1181,2015,2037483,2026,6
9,1182,2016,1059670,2026,6
9,1182,2015,1027881,2026,6
9,1183,2016,1236602,2026,6
9,1183,2015,1199505,2026,6
9,1184,2015,4100424,2026,6
9,1185,2015,1409700,2026,6
9,1186,2016,1715241,2026,6
9,1186,2015,1663784,2026,6
9,1187,2015,1409700,2026,6
9,1188,2016,1715241,2026,6
9,1188,2015,1663784,2026,6
9,1189,2018,2637672,2026,6
9,1189,2017,2611296,2026,6
9,1189,2016,1895686,2026,6
9,1189,2015,1838816,2026,6
9,1190,2016,1987493,2026,6
9,1190,2015,1927867,2026,6
9,1191,2017,2371166,2026,6
9,1191,2016,2347454,2026,6
9,1191,2015,2323980,2026,6
9,1192,2018,4343076,2026,6
9,1192,2017,4234128,2026,6
9,1192,2016,3762724,2026,6
9,1192,2015,3649842,2026,6
9,1193,2018,3046570,2026,6
9,1193,2017,2651641,2026,6
9,1193,2016,2519060,2026,6
9,1193,2015,2443487,2026,6
9,1194,2018,3227400,2026,6
9,1194,2017,2894334,2026,6
9,1194,2016,2749618,2026,6
9,1194,2015,2667130,2026,6
9,1195,2017,3699048,2026,6
9,1195,2016,3280348,2026,6
9,1195,2015,3181937,2026,6
9,1196,2016,1381600,2026,6
9,1196,2015,1340152,2026,6
9,1196,2014,1299947,2026,6
9,1197,2016,1758516,2026,6
9,1197,2015,1705760,2026,6
9,1198,2018,2067530,2026,6
9,1198,2017,1882657,2026,6
9,1198,2016,1779815,2026,6
9,1198,2015,1726422,2026,6
9,1199,2018,2073070,2026,6
9,1199,2017,1998989,2026,6
9,1199,2016,1833772,2026,6
9,1199,2015,1778758,2026,6
9,1200,2016,1843744,2026,6
9,1200,2015,1788433,2026,6
9,1201,2018,2349137,2026,6
9,1201,2017,2337171,2026,6
9,1201,2016,1980792,2026,6
9,1201,2015,1921368,2026,6
9,1202,2018,2457234,2026,6
9,1202,2017,2452318,2026,6
9,1202,2016,2066204,2026,6
9,1202,2015,2004218,2026,6
9,1203,2016,1560586,2026,6
9,1203,2015,1513768,2026,6
9,1204,2018,2275205,2026,6
9,1204,2017,2001418,2026,6
9,1204,2016,1709331,2026,6
9,1204,2015,1658052,2026,6
9,1205,2018,2215586,2026,6
9,1205,2017,2125866,2026,6
9,1205,2016,1788082,2026,6
9,1205,2015,1734440,2026,6
9,1206,2018,2364468,2026,6
9,1206,2017,1905619,2026,6
9,1206,2016,1749763,2026,6
9,1206,2015,1697270,2026,6
9,1207,2018,2322293,2026,6
9,1207,2017,1872961,2026,6
9,1207,2016,1763259,2026,6
9,1207,2015,1710361,2026,6
9,1209,2016,1128845,2026,6
9,1209,2015,1094980,2026,6
9,1210,2016,1927932,2026,6
9,1211,2016,2159883,2026,6
9,1212,2019,4533264,2026,6
9,1212,2018,3939134,2026,6
9,1212,2017,3540264,2026,6
9,1212,2016,3210205,2026,6
9,1213,2016,1687305,2026,6
9,1214,2016,2212494,2026,6
9,1215,2016,1872704,2026,6
9,1216,2018,8766942,2026,6
9,1216,2017,8328595,2026,6
9,1216,2016,8245309,2026,6
9,1217,2017,9472977,2026,6
9,1217,2016,8953816,2026,6
9,1218,2017,11182239,2026,6
9,1218,2016,9924244,2026,6
9,1219,2016,1086217,2026,6
9,1220,2016,1204617,2026,6
9,1221,2016,1283996,2026,6
9,1222,2018,1529007,2026,6
9,1222,2017,1436476,2026,6
9,1222,2016,1397829,2026,6
9,1223,2018,1547158,2026,6
9,1223,2017,1397184,2026,6
9,1223,2016,1308811,2026,6
9,1224,2016,1217728,2026,6
9,1225,2017,1346415,2026,6
9,1225,2016,1278702,2026,6
9,1226,2017,1347646,2026,6
9,1226,2016,1278702,2026,6
9,1227,2016,1235296,2026,6
9,1228,2016,1380924,2026,6
9,1229,2016,1353665,2026,6
9,1230,2016,1224017,2026,6
9,1231,2018,1378786,2026,6
9,1231,2017,1364998,2026,6
9,1231,2016,1269814,2026,6
9,1232,2018,1531986,2026,6
9,1232,2017,1394001,2026,6
9,1232,2016,1325024,2026,6
9,1233,2016,1325051,2026,6
9,1234,2017,1465685,2026,6
9,1234,2016,1393865,2026,6
9,1235,2017,1465685,2026,6
9,1235,2016,1393865,2026,6
9,1236,2016,1291919,2026,6
9,1237,2017,1499758,2026,6
9,1237,2016,1471805,2026,6
9,1238,2017,1413882,2026,6
9,1238,2016,1410241,2026,6
9,1239,2016,1796867,2026,6
9,1240,2017,1897277,2026,6
9,1240,2016,1878304,2026,6
9,1241,2017,1897277,2026,6
9,1241,2016,1878304,2026,6
9,1242,2018,1432520,2026,6
9,1242,2017,1347267,2026,6
9,1242,2016,1277318,2026,6
9,1243,2017,1285786,2026,6
9,1243,2016,1270412,2026,6
9,1244,2017,1354332,2026,6
9,1244,2016,1280106,2026,6
9,1245,2016,1289615,2026,6
9,1246,2017,1277898,2026,6
9,1246,2016,1265119,2026,6
9,1247,2017,1311520,2026,6
9,1247,2016,1279036,2026,6
9,1248,2017,1793845,2026,6
9,1248,2016,1653118,2026,6
9,1249,2018,1907137,2026,6
9,1249,2017,1723676,2026,6
9,1249,2016,1706439,2026,6
9,1249,2015,1685580,2026,6
9,1250,2018,2175798,2026,6
9,1250,2017,1977145,2026,6
9,1250,2016,1957374,2026,6
9,1251,2018,2034830,2026,6
9,1251,2017,1842482,2026,6
9,1251,2016,1787947,2026,6
9,1252,2018,2038776,2026,6
9,1252,2017,1997588,2026,6
9,1252,2016,1879087,2026,6
9,1253,2018,1668574,2026,6
9,1253,2017,1659215,2026,6
9,1253,2016,1611992,2026,6
9,1254,2018,2175798,2026,6
9,1254,2017,2168797,2026,6
9,1254,2016,2120306,2026,6
9,1255,2018,1932051,2026,6
9,1255,2017,1877419,2026,6
9,1255,2016,1804401,2026,6
9,1256,2018,2038776,2026,6
9,1256,2017,2003283,2026,6
9,1256,2016,1909412,2026,6
9,1257,2018,2732119,2026,6
9,1257,2017,2704799,2026,6
9,1257,2016,2682464,2026,6
9,1258,2017,5720781,2026,6
9,1258,2016,4631472,2026,6
9,1259,2017,6633173,2026,6
9,1259,2016,4493872,2026,6
9,1260,2018,1659300,2026,6
9,1260,2017,1557204,2026,6
9,1260,2016,1541632,2026,6
9,1261,2018,1721882,2026,6
9,1261,2017,1609663,2026,6
9,1261,2016,1593567,2026,6
9,1262,2018,1721882,2026,6
9,1262,2017,1609663,2026,6
9,1262,2016,1593567,2026,6
9,1263,2017,3064475,2026,6
9,1263,2016,2462300,2026,6
9,1265,2018,1795844,2026,6
9,1265,2017,1777886,2026,6
9,1265,2016,1739498,2026,6
9,1267,2018,2215586,2026,6
9,1267,2017,2185471,2026,6
9,1267,2016,1809524,2026,6
9,1268,2018,2106671,2026,6
9,1268,2017,2035861,2026,6
9,1268,2016,1723357,2026,6
9,1269,2018,2322293,2026,6
9,1269,2017,2289173,2026,6
9,1269,2016,1894024,2026,6
9,1270,2018,2213399,2026,6
9,1270,2017,2141158,2026,6
9,1270,2016,1807855,2026,6
9,1271,2018,2157172,2026,6
9,1271,2017,2037596,2026,6
9,1271,2016,1929382,2026,6
9,1272,2018,2349251,2026,6
9,1272,2017,2345893,2026,6
9,1272,2016,2203550,2026,6
9,1273,2018,2387465,2026,6
9,1273,2017,2163185,2026,6
9,1273,2016,2141552,2026,6
9,1274,2018,2784144,2026,6
9,1274,2017,2626380,2026,6
9,1274,2016,2486623,2026,6
9,1275,2018,2876813,2026,6
9,1275,2017,2708244,2026,6
9,1275,2016,2561140,2026,6
9,1276,2018,2838023,2026,6
9,1276,2017,2673935,2026,6
9,1276,2016,2529900,2026,6
9,1277,2018,2371044,2026,6
9,1277,2017,2336469,2026,6
9,1277,2016,2096345,2026,6
9,1278,2018,2567150,2026,6
9,1278,2017,2533449,2026,6
9,1278,2016,2151746,2026,6
9,1279,2018,2290490,2026,6
9,1279,2017,2267586,2026,6
9,1279,2016,2083068,2026,6
9,1280,2018,2678313,2026,6
9,1280,2017,2280429,2026,6
9,1280,2016,1946106,2026,6
9,1281,2018,2632438,2026,6
9,1281,2017,2354095,2026,6
9,1281,2016,2003359,2026,6
9,1282,2018,2595584,2026,6
9,1282,2017,2581368,2026,6
9,1282,2016,1979361,2026,6
9,1283,2018,2783945,2026,6
9,1283,2017,2364404,2026,6
9,1283,2016,2011319,2026,6
9,1284,2018,2670444,2026,6
9,1284,2017,2551624,2026,6
9,1284,2016,1989027,2026,6
9,1285,2018,2837825,2026,6
9,1285,2017,2506982,2026,6
9,1285,2016,1965938,2026,6
9,1286,2017,1489533,2026,6
9,1287,2017,1361780,2026,6
9,1288,2018,1547492,2026,6
9,1288,2017,1321685,2026,6
9,1289,2017,836061,2026,6
9,1290,2017,867375,2026,6
9,1291,2018,1853100,2026,6
9,1291,2017,1834569,2026,6
9,1291,2016,1823793,2026,6
9,1292,2018,2457234,2026,6
9,1292,2017,2442081,2026,6
9,1294,2018,3125385,2026,6
9,1294,2017,2506452,2026,6
9,1295,2018,3125385,2026,6
9,1295,2017,2506452,2026,6
9,1296,2017,3322164,2026,6
9,1297,2017,3517895,2026,6
9,1298,2017,3948464,2026,6
9,1299,2017,3725537,2026,6
9,1301,2017,7207608,2026,6
9,1302,2017,7785998,2026,6
9,1303,2017,11485081,2026,6
9,1304,2018,1846925,2026,6
9,1304,2017,1742913,2026,6
9,1305,2018,2366557,2026,6
9,1305,2017,2239724,2026,6
9,1306,2017,2670494,2026,6
9,1307,2018,15277397,2026,6
9,1307,2017,13532620,2026,6
9,1308,2019,18930182,2026,6
9,1308,2018,17249093,2026,6
9,1308,2017,14973016,2026,6
9,1309,2018,1598363,2026,6
9,1309,2017,1594245,2026,6
9,1309,2016,1502964,2026,6
9,1310,2018,1651301,2026,6
9,1310,2017,1645197,2026,6
9,1310,2016,1550977,2026,6
9,1311,2018,1651301,2026,6
9,1311,2017,1600327,2026,6
9,1311,2016,1550977,2026,6
9,1312,2017,2670494,2026,6
9,1313,2018,2958997,2026,6
9,1313,2017,2811047,2026,6
9,1314,2018,2958997,2026,6
9,1314,2017,2811047,2026,6
9,1315,2017,1017200,2026,6
9,1316,2018,1143976,2026,6
9,1316,2017,1126095,2026,6
9,1317,2018,1412251,2026,6
9,1317,2017,1309400,2026,6
9,1318,2018,1706403,2026,6
9,1318,2017,1429581,2026,6
9,1319,2018,1638146,2026,6
9,1319,2017,1375003,2026,6
9,1320,2018,1269538,2026,6
9,1320,2017,1256841,2026,6
9,1321,2018,1619049,2026,6
9,1321,2017,1470122,2026,6
9,1322,2018,1500610,2026,6
9,1322,2017,1400708,2026,6
9,1323,2018,2349137,2026,6
9,1323,2017,2337171,2026,6
9,1324,2018,2678507,2026,6
9,1324,2017,2533090,2026,6
9,1325,2018,2771174,2026,6
9,1325,2017,2614940,2026,6
9,1326,2018,2635524,2026,6
9,1326,2017,2459932,2026,6
9,1328,2018,2688982,2026,6
9,1328,2017,2507132,2026,6
9,1329,2018,2752062,2026,6
9,1329,2017,2594645,2026,6
9,1330,2018,2860180,2026,6
9,1330,2017,2691429,2026,6
9,1331,2018,2811947,2026,6
9,1331,2017,2655455,2026,6
9,1332,2018,1583811,2026,6
9,1332,2017,1494016,2026,6
9,1333,2018,1646407,2026,6
9,1333,2017,1546487,2026,6
9,1334,2018,1646407,2026,6
9,1334,2017,1546487,2026,6
9,1335,2018,2718359,2026,6
9,1335,2017,2547848,2026,6
9,1336,2018,2846723,2026,6
9,1336,2017,2811985,2026,6
9,1337,2018,2564265,2026,6
9,1337,2017,2406684,2026,6
9,1338,2018,2574410,2026,6
9,1338,2017,2414076,2026,6
9,1339,2018,2729431,2026,6
9,1339,2017,2581325,2026,6
9,1340,2018,1445020,2026,6
9,1340,2017,1415333,2026,6
9,1341,2018,1506443,2026,6
9,1341,2017,1483257,2026,6
9,1342,2018,1569212,2026,6
9,1342,2017,1483257,2026,6
9,1343,2018,1552634,2026,6
9,1343,2017,1532663,2026,6
9,1344,2018,1689141,2026,6
9,1344,2017,1610252,2026,6
9,1345,2018,1621576,2026,6
9,1345,2017,1610252,2026,6
9,1346,2018,2035318,2026,6
9,1346,2017,1973220,2026,6
9,1347,2018,2125059,2026,6
9,1347,2017,2080907,2026,6
9,1348,2018,2213603,2026,6
9,1348,2017,2080907,2026,6
9,1349,2018,3826318,2026,6
9,1349,2017,3454060,2026,6
9,1350,2021,10925275,2026,6
9,1350,2020,9768001,2026,6
9,1350,2019,8709505,2026,6
9,1350,2018,8656158,2026,6
9,1351,2025,11919982,2026,6
9,1351,2024,11508862,2026,6
9,1351,2023,9367819,2026,6
9,1351,2022,8245765,2026,6
9,1351,2021,7608416,2026,6
9,1351,2020,7421856,2026,6
9,1351,2019,7239870,2026,6
9,1351,2018,6002996,2026,6
9,1352,2025,12175309,2026,6
9,1352,2024,11755155,2026,6
9,1352,2023,9566730,2026,6
9,1352,2022,8439434,2026,6
9,1352,2021,8030174,2026,6
9,1352,2020,7833271,2026,6
9,1352,2019,7641205,2026,6
9,1352,2018,7453839,2026,6
9,1355,2019,4698971,2026,6
9,1355,2018,4641598,2026,6
9,1356,2019,4991177,2026,6
9,1356,2018,4741618,2026,6
9,1357,2018,1431242,2026,6
9,1358,2018,1151016,2026,6
9,1359,2026,17188780,2026,6
9,1359,2025,15873839,2026,6
9,1359,2024,13834475,2026,6
9,1359,2023,11367729,2026,6
9,1359,2022,9681770,2026,6
9,1359,2021,9584948,2026,6
9,1359,2020,8065733,2026,6
9,1359,2019,7904418,2026,6
9,1359,2018,7407035,2026,6
9,1360,2020,2664461,2026,6
9,1360,2019,2411935,2026,6
9,1361,2020,2772233,2026,6
9,1361,2019,1900998,2026,6
9,1362,2019,1524891,2026,6
9,1363,2019,1629818,2026,6
9,1364,2019,1708267,2026,6
9,1365,2019,1608615,2026,6
9,1366,2019,1563206,2026,6
9,1367,2019,1608615,2026,6
9,1368,2020,1783864,2026,6
9,1368,2019,1413532,2026,6
9,1369,2020,1815186,2026,6
9,1369,2019,1797934,2026,6
9,1370,2020,1742904,2026,6
9,1370,2019,1593525,2026,6
9,1371,2020,2405161,2026,6
9,1371,2019,2306680,2026,6
9,1372,2020,3798458,2026,6
9,1372,2019,3642918,2026,6
9,1372,2018,3449678,2026,6
9,1373,2019,1665414,2026,6
9,1374,2019,1748606,2026,6
9,1375,2019,1695513,2026,6
9,1376,2019,1738987,2026,6
9,1377,2020,1911780,2026,6
9,1377,2019,1815598,2026,6
9,1378,2020,1881244,2026,6
9,1378,2019,1862430,2026,6
9,1379,2020,4705852,2026,6
9,1379,2019,3610522,2026,6
9,1379,2018,3419024,2026,6
9,1380,2020,2371594,2026,6
9,1380,2019,2274491,2026,6
9,1381,2019,2562410,2026,6
9,1382,2019,2676378,2026,6
9,1383,2019,2314516,2026,6
9,1384,2019,2564635,2026,6
9,1385,2019,2885174,2026,6
9,1386,2020,3316601,2026,6
9,1386,2019,3003751,2026,6
9,1387,2020,3360390,2026,6
9,1387,2019,3048028,2026,6
9,1388,2019,3047348,2026,6
9,1389,2019,3745997,2026,6
9,1390,2019,4008768,2026,6
9,1391,2023,5028648,2026,6
9,1391,2022,4783242,2026,6
9,1391,2021,4261866,2026,6
9,1391,2020,3984845,2026,6
9,1391,2019,3944995,2026,6
9,1392,2023,5054558,2026,6
9,1392,2022,4807997,2026,6
9,1392,2021,4759922,2026,6
9,1392,2020,4476705,2026,6
9,1392,2019,3965419,2026,6
9,1393,2020,1837838,2026,6
9,1393,2019,1819981,2026,6
9,1394,2020,1321526,2026,6
9,1394,2019,1303490,2026,6
9,1395,2020,1875313,2026,6
9,1395,2019,1720408,2026,6
9,1396,2019,1696549,2026,6
9,1397,2019,1554313,2026,6
9,1398,2019,1696549,2026,6
9,1399,2020,1929145,2026,6
9,1399,2019,1788506,2026,6
9,1400,2019,1594566,2026,6
9,1401,2020,1929431,2026,6
9,1401,2019,1911110,2026,6
9,1402,2020,3711512,2026,6
9,1402,2019,3266769,2026,6
9,1403,2020,3637123,2026,6
9,1403,2019,3593446,2026,6
9,1404,2019,6097622,2026,6
9,1405,2019,3172751,2026,6
9,1406,2019,3217907,2026,6
9,1407,2019,3040546,2026,6
9,1408,2023,5092150,2026,6
9,1408,2022,4843913,2026,6
9,1408,2021,4795472,2026,6
9,1408,2020,4747516,2026,6
9,1408,2019,4700033,2026,6
9,1409,2023,5110056,2026,6
9,1409,2022,4861056,2026,6
9,1409,2021,4812446,2026,6
9,1409,2020,4764319,2026,6
9,1409,2019,4716682,2026,6
9,1410,2020,4773604,2026,6
9,1410,2019,3995234,2026,6
9,1411,2020,4798572,2026,6
9,1411,2019,3939019,2026,6
9,1412,2020,4505108,2026,6
9,1412,2019,4259239,2026,6
9,1413,2020,3775036,2026,6
9,1413,2019,3737285,2026,6
9,1414,2019,1414618,2026,6
9,1415,2023,5116114,2026,6
9,1415,2022,3782404,2026,6
9,1415,2021,3744580,2026,6
9,1415,2020,3707135,2026,6
9,1415,2019,3670063,2026,6
9,1416,2019,5009009,2026,6
9,1417,2025,10033674,2026,6
9,1417,2024,7624604,2026,6
9,1417,2023,6791626,2026,6
9,1417,2022,6715103,2026,6
9,1417,2021,5983156,2026,6
9,1417,2020,5594250,2026,6
9,1417,2019,5244557,2026,6
9,1418,2020,1774341,2026,6
9,1418,2019,1757479,2026,6
9,1419,2019,1670998,2026,6
9,1420,2019,2267835,2026,6
9,1421,2019,2379576,2026,6
9,1422,2019,2288779,2026,6
9,1423,2019,2583949,2026,6
9,1424,2019,2470635,2026,6
9,1425,2019,2266380,2026,6
9,1426,2019,2567739,2026,6
9,1427,2019,2452022,2026,6
9,1428,2019,2379838,2026,6
9,1429,2019,2681182,2026,6
9,1430,2019,2565470,2026,6
9,1431,2019,2297067,2026,6
9,1432,2019,2596733,2026,6
9,1433,2019,2481698,2026,6
9,1434,2019,2877392,2026,6
9,1435,2019,3002457,2026,6
9,1436,2019,3212763,2026,6
9,1438,2026,23810860,2026,6
9,1438,2025,19485495,2026,6
9,1438,2024,18409537,2026,6
9,1438,2023,14846395,2026,6
9,1438,2022,12463748,2026,6
9,1438,2021,11840560,2026,6
9,1438,2020,11426133,2026,6
9,1438,2019,10969090,2026,6
9,1439,2019,2643973,2026,6
9,1440,2019,2587535,2026,6
9,1441,2019,2288779,2026,6
9,1442,2019,2629557,2026,6
9,1443,2019,2556127,2026,6
9,1444,2019,2396458,2026,6
9,1445,2020,2801676,2026,6
9,1445,2019,2587535,2026,6
9,1446,2020,2875757,2026,6
9,1446,2019,2556127,2026,6
9,1447,2020,2898731,2026,6
9,1447,2019,2587535,2026,6
9,1448,2020,2488487,2026,6
9,1448,2019,2463602,2026,6
9,1449,2020,2960588,2026,6
9,1449,2019,2252008,2026,6
9,1450,2020,2947709,2026,6
9,1451,2023,7566559,2026,6
9,1451,2022,7203196,2026,6
9,1451,2021,6847495,2026,6
9,1451,2020,6679587,2026,6
9,1452,2023,7303002,2026,6
9,1452,2022,6951202,2026,6
9,1452,2021,5915855,2026,6
9,1452,2020,5450203,2026,6
9,1453,2020,3494328,2026,6
9,1454,2020,3337938,2026,6
9,1455,2021,6150932,2026,6
9,1455,2020,6089423,2026,6
9,1455,2019,5996295,2026,6
9,1456,2026,14495634,2026,6
9,1456,2025,13964968,2026,6
9,1456,2024,9916973,2026,6
9,1456,2023,8245260,2026,6
9,1456,2022,7588190,2026,6
9,1456,2021,6859063,2026,6
9,1456,2020,6790472,2026,6
9,1457,2021,10431760,2026,6
9,1457,2020,7949941,2026,6
9,1457,2019,7790943,2026,6
9,1458,2020,10191476,2026,6
9,1459,2020,3123847,2026,6
9,1460,2020,3093116,2026,6
9,1461,2020,2779782,2026,6
9,1462,2020,2918024,2026,6
9,1463,2020,2981508,2026,6
9,1464,2020,3118722,2026,6
9,1465,2020,3526098,2026,6
9,1466,2020,4115327,2026,6
9,1467,2020,3287576,2026,6
9,1468,2024,18521583,2026,6
9,1468,2023,15618641,2026,6
9,1468,2022,15462454,2026,6
9,1468,2021,15081144,2026,6
9,1468,2020,14804656,2026,6
9,1468,2019,14648820,2026,6
9,1469,2020,5066668,2026,6
9,1470,2020,3498620,2026,6
9,1471,2020,3739627,2026,6
9,1472,2020,2712546,2026,6
9,1473,2020,3526098,2026,6
9,1474,2020,3739627,2026,6
9,1475,2025,10986785,2026,6
9,1475,2024,10608329,2026,6
9,1475,2023,9601101,2026,6
9,1475,2022,7818455,2026,6
9,1475,2021,7186560,2026,6
9,1475,2020,7010350,2026,6
9,1476,2025,10655283,2026,6
9,1476,2024,10288462,2026,6
9,1476,2023,9307808,2026,6
9,1476,2022,7578106,2026,6
9,1476,2021,6941053,2026,6
9,1476,2020,6770864,2026,6
9,1478,2024,4423804,2026,6
9,1478,2023,3942247,2026,6
9,1478,2022,3588040,2026,6
9,1478,2021,3098766,2026,6
9,1478,2020,2990303,2026,6
9,1479,2024,4009345,2026,6
9,1479,2023,3570317,2026,6
9,1479,2022,3498101,2026,6
9,1479,2021,3323194,2026,6
9,1479,2020,3046542,2026,6
9,1480,2022,4212225,2026,6
9,1480,2021,3586758,2026,6
9,1480,2020,3498810,2026,6
9,1481,2024,4391446,2026,6
9,1481,2023,3915860,2026,6
9,1481,2022,3876701,2026,6
9,1481,2021,3788288,2026,6
9,1481,2020,3695401,2026,6
9,1482,2024,5027072,2026,6
9,1482,2023,4277853,2026,6
9,1482,2022,3820305,2026,6
9,1482,2021,3669104,2026,6
9,1482,2020,3579135,2026,6
9,1483,2024,4483718,2026,6
9,1483,2023,4438881,2026,6
9,1483,2022,4407871,2026,6
9,1483,2021,3967089,2026,6
9,1483,2020,3731047,2026,6
9,1484,2023,5275778,2026,6
9,1484,2022,5223020,2026,6
9,1484,2021,4762972,2026,6
9,1484,2020,4646191,2026,6
9,1485,2023,5257874,2026,6
9,1485,2022,5002397,2026,6
9,1485,2021,4738892,2026,6
9,1485,2020,4622700,2026,6
9,1486,2023,5161941,2026,6
9,1486,2022,4910697,2026,6
9,1486,2021,4861591,2026,6
9,1486,2020,4572329,2026,6
9,1487,2023,5138615,2026,6
9,1487,2022,4888374,2026,6
9,1487,2021,4762266,2026,6
9,1487,2020,4645489,2026,6
9,1488,2019,5003499,2026,6
9,1499,2023,5060692,2026,6
9,1499,2022,3769879,2026,6
9,1499,2021,3732181,2026,6
9,1499,2020,3694859,2026,6
9,1500,2022,4818409,2026,6
9,1500,2021,3954867,2026,6
9,1500,2020,3857904,2026,6
9,1501,2022,4662656,2026,6
9,1501,2021,3898550,2026,6
9,1501,2020,3802956,2026,6
9,1502,2024,5554139,2026,6
9,1502,2023,4952073,2026,6
9,1502,2022,4650966,2026,6
